 15
 39 0.4320901437146291
 0.4000000000000000 (496.5000000000000,-47.97999954223633) 5.000000000000000E-02 2.500000000000000E-02
 0.5714286000000000 (480.5000000000000,-48.09999847412109) 5.000000000000000E-02 2.500000000000000E-02
 0.8000000000000000 (482.5000000000000,-48.29999923706055) 5.000000000000000E-02 2.500000000000000E-02
 1.142857000000000 (496.8999938964844,-49.81999969482422) 5.000000000000000E-02 2.500000000000000E-02
 1.600000000000000 (502.2999877929687,-53.06000137329102) 5.000000000000000E-02 2.500000000000000E-02
 2.285714000000000 (476.2999877929687,-57.93999862670898) 5.000000000000000E-02 2.500000000000000E-02
 3.200000000000000 (417.7000122070313,-62.75000000000000) 5.000000000000000E-02 2.500000000000000E-02
 4.570384000000000 (337.0000000000000,-66.86000061035156) 5.000000000000000E-02 2.500000000000000E-02
 6.402049000000000 (262.8999938964844,-69.12999725341797) 5.000000000000000E-02 2.500000000000000E-02
 9.140768000000000 (198.5000000000000,-69.55999755859375) 5.000000000000000E-02 2.500000000000000E-02
 12.80000000000000 (154.1000061035156,-68.09999847412109) 5.000000000000000E-02 2.500000000000000E-02
 18.28588000000000 (122.9000015258789,-64.83999633789063) 5.000000000000000E-02 2.500000000000000E-02
 25.60033000000000 (106.3000030517578,-60.79999923706055) 5.000000000000000E-02 2.500000000000000E-02
 40.00000000000000 (100.1999969482422,-55.11999893188477) 5.000000000000000E-02 2.500000000000000E-02
 53.33333000000000 (96.80999755859375,-53.38000106811523) 5.000000000000000E-02 2.500000000000000E-02
 80.00000000000000 (94.88999938964844,-51.43000030517578) 5.000000000000000E-02 2.500000000000000E-02
 106.6701000000000 (95.55000305175781,-50.86000061035156) 5.000000000000000E-02 2.500000000000000E-02
 160.0000000000000 (96.54000091552734,-51.75000000000000) 5.000000000000000E-02 2.500000000000000E-02
 213.3288000000000 (95.02999877929687,-53.38999938964844) 5.000000000000000E-02 2.500000000000000E-02
 320.0000000000000 (88.63999938964844,-56.25000000000000) 5.000000000000000E-02 2.500000000000000E-02
 426.6758000000000 (81.98999786376953,-58.25999832153320) 5.000000000000000E-02 2.500000000000000E-02
 640.0000000000000 (71.47000122070313,-60.81999969482422) 5.000000000000000E-02 2.500000000000000E-02
 853.3151000000000 (64.05000305175781,-62.47000122070313) 5.000000000000000E-02 2.500000000000000E-02
 1280.000000000000 (54.11000061035156,-64.83999633789063) 5.000000000000000E-02 2.500000000000000E-02
 1706.689000000000 (47.13000106811523,-66.68000030517578) 5.000000000000000E-02 2.500000000000000E-02
